004097,农银汇理日日鑫交易型货币A,NYHLRRXJYXHBA,2018-02-14,1.1994,4.4910,0.0843,0.3782,1.0985,2.1145,4.0340,,,0.5418,4.5052,2016-12-27,1,4.4910,4.4980,4.5449,4.5519,,0.00%,,货币型,
040038,华安日日鑫货币A,HARRXHBA,2018-02-14,1.1320,4.2030,0.0790,0.3580,1.0533,2.0423,4.0310,6.7445,10.4668,0.5259,21.2725,2012-11-26,1,4.2030,4.1052,4.2037,4.2084,0.00%,0.00%,,货币型,20.3902
003874,浙商日添金货币A,ZSRTJHBA,2018-02-14,1.0789,3.9250,0.0738,0.3344,1.0512,2.0379,4.0262,,,0.5033,4.3549,2016-12-01,1,3.9250,3.9765,4.0040,4.0169,,0.00%,,货币型,
000871,北信瑞丰宜投宝A,BXRFYTBA,2018-02-14,1.2404,4.2020,0.0790,0.3236,1.0353,2.0574,4.02,6.4130,8.6922,0.5451,9.6778,2014-11-20,1,4.2020,3.8987,3.7727,4.0401,,0.00%,,货币型,
003588,东吴增鑫宝货币A,DWZXBHBA,2018-02-14,1.0843,3.9540,0.0744,0.3367,1.0105,2.0092,4.0156,,,0.4986,4.8341,2016-11-07,1,3.9540,3.9909,4.0545,4.0145,,0.00%,,货币型,
000569,鹏华增值宝货币,PHZZHB,2018-02-14,1.1461,4.2790,0.0804,0.3493,1.0472,2.0537,4.0153,6.8495,10.9037,0.5302,15.9121,2014-02-26,1,4.2790,4.2933,4.2334,4.1548,,0.00%,,货币型,
000724,大成添利宝货币A,DCTLBHBA,2018-02-14,1.1155,4.3420,0.0815,0.3631,1.0547,2.0556,4.0120,6.8315,10.4029,0.5322,12.9676,2014-07-28,1,4.3420,4.2954,4.3548,4.3645,,0.00%,,货币型,
003585,先锋现金宝货币,XFXJBHB,2018-02-14,1.0765,3.9760,0.0748,0.3370,1.0422,2.0576,3.9924,,,0.4851,4.8772,2016-11-22,1,3.9760,4.1323,4.0588,3.9910,,0.00%,,货币型,
000559,诺安天天宝A,NATTBA,2018-02-14,1.0906,4.11,0.0772,0.3504,1.0374,2.0559,3.9815,6.3195,9.6740,0.5051,13.2356,2014-03-25,1,4.11,4.1756,4.2167,4.1840,0.00%,0.00%,,货币型,
482002,工银货币,GYHB,2018-02-14,1.1408,4.3090,0.0810,0.3583,1.0471,2.0552,3.9694,6.8115,10.7409,0.5213,47.6036,2006-03-20,1,4.3090,4.2182,4.2169,4.2025,0.00%,0.00%,,货币型,21.3221
003228,浦银日日鑫货币A,PYRRXHBA,2018-02-14,1.1528,4.4960,0.0844,0.3638,1.1055,2.1160,3.9682,,,0.5377,4.6044,2016-11-30,1,4.4960,4.4183,4.3894,4.3398,,0.00%,,货币型,
400005,东方金账簿货币A,DFJZBHBA,2018-02-14,1.1312,4.1530,0.0797,0.3492,1.0538,2.0455,3.9653,6.7879,10.4656,0.5185,46.2022,2006-08-02,1,4.1530,4.1254,4.1192,4.0832,0.00%,0.00%,,货币型,20.7811
001842,九泰日添金货币A,JTRTJHBA,2018-02-14,1.0016,4.0180,0.0756,0.3459,1.0306,2.0327,3.9640,7.2215,,0.5026,7.6909,2015-12-08,1,4.0180,4.1330,4.1814,4.1189,,0.00%,,货币型,
000901,国开货币A,GKHBA,2018-02-14,1.0339,4.1140,0.0773,0.3548,1.0266,2.0261,3.9615,7.0898,10.95,0.5384,11.1453,2015-01-14,1,4.1140,4.4978,4.1983,4.1463,,0.00%,,货币型,
002240,德邦增利货币A,DBZLHBA,2018-02-14,1.1023,4.0170,0.0771,0.3477,1.0408,2.0596,3.9596,6.7639,,0.5118,7.0222,2015-12-23,1,4.0170,4.0086,4.0736,4.0969,,0.00%,,货币型,
000816,南方理财金交易型货币A,NFLCJJYXHBA,2018-02-16,1.1181,4.5430,0.0853,0.3515,1.0388,2.0405,3.9551,6.6506,10.1323,0.5135,10.9051,2014-12-05,1,4.5430,4.3582,4.2482,4.2080,,0.00%,,货币型,
000681,信达澳银慧管家A,XDAYHGJA,2018-02-16,0.9712,3.60,0.0702,0.3155,0.9954,1.9913,3.9480,6.9998,11.3974,0.4643,13.80,2014-06-26,1,3.60,3.6851,3.7485,3.7598,,0.00%,,货币型,
003171,信达澳银慧理财货币,XDAYHLCHB,2018-02-16,1.0829,3.9770,0.0741,0.3207,1.0227,1.9145,3.9461,,,0.47,4.6189,2016-09-18,1,3.9770,3.8166,3.8881,3.8578,,0.00%,,货币型,
710501,富安达现金通货币A,FADXJTHBA,2018-02-14,1.0815,3.9660,0.0745,0.3235,1.0721,2.0521,3.9445,6.7734,10.2678,0.4876,19.2237,2013-01-29,1,3.9660,3.8044,3.7866,3.8315,0.00%,0.00%,,货币型,19.2033
000379,平安大华日增利货币,PADHRZLHB,2018-02-15,1.1092,4.1460,0.0780,0.3478,1.0309,2.0333,3.9395,6.5938,10.4693,0.5087,16.9401,2013-12-03,1,4.1460,4.0675,4.0863,4.0867,,0.00%,,货币型,
004077,金信民发货币A,JXMFHBA,2018-02-15,1.1561,4.2570,0.0828,0.3690,1.1322,2.1102,3.9388,,,0.5462,4.4274,2016-12-16,1,4.2570,4.2901,4.4534,4.4113,,0.00%,,货币型,
288101,华夏货币A,HXHBA,2018-02-14,1.0347,3.9740,0.0748,0.3472,1.0343,1.9947,3.9354,6.5727,10.0796,0.5320,53.0229,2005-04-20,1,3.9740,4.1247,4.1066,4.0558,0.00%,0.00%,,货币型,20.5276
000912,英大现金宝货币,YDXJBHB,2018-02-14,0.9565,3.8870,0.0732,0.3119,1.0094,2.0130,3.9251,6.9788,10.5349,0.5040,11.3075,2014-12-10,1,3.8870,3.6934,3.7360,3.7399,,0.00%,,货币型,
080011,长盛货币A,CSHBA,2018-02-14,1.1084,4.4580,0.0837,0.3712,1.1063,2.1136,3.9232,6.7385,10.9147,0.5481,47.4919,2005-12-12,1,4.4580,4.3496,4.3626,4.3652,,0.00%,,货币型,21.07
000331,中加货币A,ZJHBA,2018-02-14,1.1834,4.44,0.0851,0.3830,1.0820,2.0581,3.9221,6.8593,10.8853,0.5662,18.6126,2013-10-21,1,4.44,4.6107,4.5350,4.4915,0.00%,0.00%,,货币型,
003252,大成添益交易型货币A,DCTYJYXHBA,2018-02-14,1.1938,4.4510,0.0835,0.3682,1.0683,2.0097,3.9198,,,0.5465,5.0084,2016-09-29,1,4.4510,4.4575,4.4241,4.4216,,0.00%,,货币型,
000785,华融现金增利货币A,HRXJZLHBA,2018-02-14,2.9605,6.3530,0.1182,0.3922,1.0861,2.0588,3.9191,6.5225,9.6121,0.5840,11.2707,2014-09-16,1,6.3530,5.3738,4.7562,4.5864,,0.00%,,货币型,
217004,招商现金增值货币A,ZSXJZZHBA,2018-02-14,1.0724,3.9640,0.0746,0.3366,0.9980,1.9959,3.9165,6.6228,10.2226,0.49,52.2791,2004-01-14,1,3.9640,3.9227,3.9566,3.9539,0.00%,0.00%,,货币型,20.1927
001624,兴业添天盈货币A,XYTTYHBA,2018-02-14,1.0646,3.9380,0.0741,0.3380,1.0113,2.0159,3.9150,6.8149,,0.4975,7.7535,2015-07-23,1,3.9380,4.0006,4.0466,4.0792,,0.00%,,货币型,
000434,新华壹诺宝货币A,XHYNBHBA,2018-02-14,1.1177,4.1820,0.0786,0.3515,1.0175,2.0003,3.9113,6.5869,9.8973,0.5115,15.4784,2013-12-03,1,4.1820,4.1841,4.2216,4.2122,0.00%,0.00%,,货币型,
000699,中银薪钱包货币,ZYXQBHB,2018-02-16,1.1649,4.4110,0.0833,0.3682,1.1065,2.1545,3.9112,6.6783,10.5314,0.5360,13.5469,2014-06-26,1,4.4110,4.3966,4.3970,4.4211,,0.00%,,货币型,
002672,诺德货币A,NDHBA,2018-02-14,1.0489,4.0840,0.0769,0.3492,1.0561,2.0772,3.9111,,,0.5208,5.7207,2016-05-05,1,4.0840,4.0853,4.1756,4.1919,,0.00%,,货币型,
000847,中融货币A,ZRHBA,2018-02-14,0.9820,3.9560,0.0744,0.3277,1.0289,1.9869,3.9102,6.7105,11.0620,0.4854,12.4061,2014-10-21,1,3.9560,3.8759,3.9155,3.9320,,0.00%,,货币型,
003515,国泰利是宝货币,GTLSBHB,2018-02-14,1.1771,4.4090,0.0828,0.3704,1.0840,2.0830,3.9095,,,0.5373,4.3566,2016-12-22,1,4.4090,4.4279,4.4499,4.4457,,0.00%,,货币型,
240006,华宝现金宝货币A,HBXJBHBA,2018-02-14,1.1264,4.30,0.0808,0.3590,1.0320,2.0143,3.9043,6.5725,9.8582,0.5445,46.7271,2005-03-31,1,4.30,4.2489,4.2195,4.2226,0.00%,0.00%,,货币型,19.6350
090022,大成现金增利货币A,DCXJZLHBA,2018-02-14,1.1573,4.5040,0.0846,0.3795,1.0461,2.0001,3.9027,6.6584,10.4138,0.5405,21.1845,2012-11-20,1,4.5040,4.4691,4.4622,4.4642,0.00%,0.00%,,货币型,20.2812
001973,光大耀钱包货币A,GDYQBHBA,2018-02-14,1.1123,4.1930,0.0788,0.3586,1.0288,2.0170,3.8995,6.6184,,0.5093,7.3383,2015-11-04,1,4.1930,4.3191,4.3314,4.2686,,0.00%,,货币型,
320002,诺安货币A,NAHBA,2018-02-14,1.1967,4.1670,0.0799,0.3242,1.0078,1.9969,3.8958,6.4595,9.7677,0.5126,47.2128,2004-12-06,1,4.1670,3.8556,3.8004,3.8159,0.00%,0.00%,,货币型,18.9056
002894,华夏天利货币A,HXTLHBA,2018-02-14,0.9599,3.9140,0.0737,0.3788,1.0743,1.9852,3.8944,,,0.5820,4.7930,2016-10-13,1,3.9140,4.7561,4.5688,4.5052,,0.00%,,货币型,
004072,金元顺安金通宝货币A,JYSAJTBHBA,2018-02-19,1.0533,3.9170,0.0743,0.3268,1.0576,1.9447,3.8909,,,0.4897,4.0696,2017-01-20,1,3.9170,3.9366,3.9483,3.9212,,0.00%,,货币型,
001870,前海开源货币A,QHKYHBA,2018-02-14,0.9897,4.0660,0.0764,0.3374,1.0024,1.9939,3.89,6.5008,,0.4775,7.1357,2015-09-29,1,4.0660,3.9524,4.0628,3.9619,,0.00%,,货币型,
004210,前海开源货币E,QHKYHBE,2018-02-14,1.0009,4.0760,0.0767,0.3377,1.0026,1.9935,3.8899,,,0.4778,4.1856,2017-01-13,1,4.0760,3.9574,4.0672,3.9633,,0.00%,,货币型,
